"session_code","participant_code","participant_label","participant_time_started_utc","touch_capability","device_type","condition","tweet","displayed_sequence","seconds_in_viewport","scroll_sequence","liked","reply","hasReply"
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",23,3,35.645,"3",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",24,4,17.464,"4",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",25,5,31.21,"5",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",26,6,11.665,"6",TRUE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",27,7,47.476,"7",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",28,8,38.759,"8",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",29,9,4.132,"9",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",30,10,1,"10",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",31,11,6.046,"11",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",32,12,10.365,"12",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",33,13,8.116,"13",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",34,14,2.134,"14",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",35,15,16.708,"15",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",36,16,14.832,"16",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",37,17,1.816,"17",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",38,18,8.047,"18",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",39,19,9.798,"19",FALSE,"",FALSE
"4512qptb","v1bhmkgv","65768e852f0026c4f20a6f93","2024-05-09 21:45:44",0,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",21,1,19.912,"1",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",22,2,7.099,"2",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",23,3,10.865,"3",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",24,4,7.833,"4",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",25,5,4.499,"5",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",26,6,8.765,"6",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",27,7,9.728,"7",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",28,8,2.916,"8",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",29,9,8.283,"9",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",30,10,21.698,"10",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",31,11,2.282,"11",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",32,12,2.4,"12",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",33,13,14.265,"13",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",34,14,2.765,"14",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",35,15,4.666,"15",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",36,16,1.666,"16",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",37,17,2.399,"17",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",38,18,1.517,"18",FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",39,19,NA,NA,FALSE,"",FALSE
"4512qptb","v5jbk7jw","6543c24cc13d364cea3bdf41","2024-05-09 21:29:53",0,"Desktop","unsafe",40,20,4.167,"19,20",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",21,1,31.771,"3",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",22,2,40.606,"4",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",23,3,17.133,"1,2,5",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",24,4,3.042,"6",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",25,5,14.694,"7",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",26,6,6.286,"8",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",27,7,9.218,"9",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",28,8,8.281,"10",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",29,9,14.432,"11",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",30,10,7.118,"12",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",31,11,10.913,"13",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",32,12,5.423,"14,16",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",33,13,5.398,"17",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",34,14,6.303,"15,18",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",35,15,8,"19",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",36,16,14.68,"20",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",37,17,13.683,"21",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",38,18,4.801,"22",FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",39,19,NA,NA,FALSE,"",FALSE
"4512qptb","vbyz2d00","5dc47ddd034b45342d3b2e3a","2024-05-09 21:41:25",0,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",1,1,9.718,"1",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",2,2,0.185,"2",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",3,3,0.315,"3",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",4,4,0.3,"4",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",5,5,0.451,"5",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",6,6,0.253,"6",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",7,7,NA,NA,FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",8,8,0.15,"7",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",9,9,0.229,"8",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",10,10,0.066,"9",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",11,11,0.067,"10",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",12,12,0.133,"11",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",13,13,0.133,"12",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",14,14,0.167,"13",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",15,15,0.318,"14",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",16,16,0.033,"15",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",17,17,0.067,"16",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",18,18,0.067,"17",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",19,19,0.051,"18",FALSE,"",FALSE
"4512qptb","vfa24q1x","66355533b5387d194cc4f9bf","2024-05-09 22:00:35",1,"Mobile","safe",20,20,0.267,"19",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",1,1,22.476,"1,48",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",2,2,5.856,"2,47,49",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",3,3,1.151,"3,46,50",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",4,4,2.297,"4,45,51",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",5,5,0.806,"5,44,52",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",6,6,2.189,"6,43,53",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",7,7,1.621,"7,42,54",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",8,8,0.663,"8,41,55",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",9,9,0.704,"9,40,56",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",10,10,1.349,"10,39,57",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",11,11,0.97,"11,38,58",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",12,12,1.468,"12,37,59",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",13,13,1.002,"13,36,60",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",14,14,0.602,"14,35,61",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",15,15,1.138,"15,34,62",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",16,16,1.111,"16,18,33,63",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",17,17,1.407,"17,19,32,64",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",18,18,2.343,"20,21,27,31,65",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",19,19,2.507,"22,24,26,28,30,66",FALSE,"",FALSE
"4512qptb","vxoi7uub","66391094d5151239a5418cff","2024-05-09 21:24:37",0,"Desktop","safe",20,20,5.017,"23,25,29",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",1,1,18.687,"1",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",2,2,6.163,"2",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",3,3,2.788,"3",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",4,4,3.998,"4",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",5,5,4.833,"5",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",6,6,2.749,"6",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",7,7,2.711,"7",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",8,8,1.204,"8",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",9,9,8.211,"9",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",10,10,1.79,"10",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",11,11,3.291,"12",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",12,12,3.456,"11,13",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",13,13,3.126,"14",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",14,14,6.042,"15",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",15,15,4.291,"16",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",16,16,11.833,"17",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",17,17,2.168,"18",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",18,18,3.5,"19",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",19,19,2.792,"20",FALSE,"",FALSE
"4512qptb","vzvfa1lp","60b9af795939f976cb74232a","2024-05-09 21:56:06",0,"Desktop","safe",20,20,NA,NA,FALSE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",21,1,66.472,"3",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",22,2,20.431,"1,4",FALSE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",23,3,36.73,"2,5",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",24,4,41.058,"6",FALSE,"so sad",TRUE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",25,5,4.964,"7",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",26,6,5.011,"8",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",27,7,21.288,"9",FALSE,"help brazil",TRUE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",28,8,19.382,"10",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",29,9,4.269,"11",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",30,10,19.782,"12",FALSE,"please help",TRUE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",31,11,5.318,"13",FALSE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",32,12,25.275,"14",FALSE,"flood is taking over our city",TRUE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",33,13,4.835,"15",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",34,14,4.146,"16",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",35,15,7.526,"17",FALSE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",36,16,6.413,"18",FALSE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",37,17,12.474,"19",FALSE,"please help",TRUE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",38,18,5.827,"20",TRUE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",39,19,4.879,"21",FALSE,"",FALSE
"4512qptb","vzvhsbi1","648a18701640913de29ef479","2024-05-09 21:27:13",0,"Desktop","unsafe",40,20,NA,NA,FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",1,1,11.902,"1",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",2,2,6.552,"2",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",3,3,1.668,"3",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",4,4,7.451,"4",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",5,5,9.389,"5",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",6,6,7.235,"6",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",7,7,4.128,"7",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",8,8,8.568,"8",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",9,9,8.249,"9",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",10,10,4.918,"10",TRUE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",11,11,1.199,"11",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",12,12,6.901,"12",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",13,13,9.634,"13",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",14,14,9.4,"14",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",15,15,3.665,"15",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",16,16,0.657,"16",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",17,17,3.993,"17",TRUE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",18,18,4.419,"18",FALSE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",19,19,8.1,"19",TRUE,"",FALSE
"4512qptb","w15ojik7","57f08d467f43070001c3a606","2024-05-09 21:27:13",0,"Desktop","safe",20,20,NA,NA,TRUE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",21,1,56.296,"1",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",22,2,9.737,"2",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",23,3,17.445,"3",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",24,4,12.802,"4",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",25,5,18.695,"5",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",26,6,16.991,"6,7",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",27,7,16.465,"8",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",28,8,7.789,"9",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",29,9,7.657,"10",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",30,10,12.02,"11",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",31,11,11.253,"12",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",32,12,10.953,"13",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",33,13,14.408,"14",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",34,14,8.89,"15",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",35,15,9.488,"16",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",36,16,15.415,"17",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",37,17,14.85,"18",FALSE,"",FALSE
"4512qptb","w4lgg47c","66241ad491d663005540ffc5","2024-05-09 21:57:30",0,"Desktop","unsafe",38,18,8.408,"19",FALSE,"",FALSE
